"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"jaopca:item_essenceelectricalsteel",0,"Electrical Steel Essence","essenceElectricalSteel,essenceTier3",""
"jaopca:item_essenceelectrumflux",0,"Electrum Flux Essence","essenceElectrumFlux,essenceTier3",""
"jaopca:item_essenceelvenelementium",0,"Elementium Essence","essenceElvenElementium,essenceTier3",""
"jaopca:item_essenceenergeticsilver",0,"Energetic Silver Essence","essenceEnergeticSilver,essenceTier3",""
"jaopca:item_essenceextreme",0,"Extreme Essence","essenceExtreme,essenceTier3",""
"jaopca:item_essenceferroboron",0,"Ferroboron Essence","essenceFerroboron,essenceTier3",""
"jaopca:item_essenceflint",0,"Flint Essence","essenceFlint,essenceTier3",""
"jaopca:item_essencefluorite",0,"Fluorite Essence","essenceFluorite,essenceTier3",""
"jaopca:item_essencegalena",0,"Galena Essence","essenceGalena,essenceTier3",""
"jaopca:item_essencegarnet",0,"Garnet Essence","essenceGarnet,essenceTier3",""
"jaopca:item_essencegelid",0,"Gelid Essence","essenceGelid,essenceTier3",""
"jaopca:item_essencegelidenderium",0,"Gelid Enderium Essence","essenceGelidEnderium,essenceTier3",""
"jaopca:item_essencehardcarbon",0,"Hard Carbon Essence","essenceHardCarbon,essenceTier3",""
"jaopca:item_essencehopgraphite",0,"HOP Graphite Essence","essenceHOPGraphite,essenceTier3",""
"jaopca:item_essencehottungstensteel",0,"Hot Tungstensteel Essence","essenceHotTungstensteel,essenceTier3",""
"jaopca:item_essencehslasteel",0,"HSLA Steel Essence","essenceHSLASteel,essenceTier3",""
"jaopca:item_essenceinfinity",0,"Infinity Essence","essenceInfinity,essenceTier3",""
"jaopca:item_essenceiridiumalloy",0,"Iridium Alloy Essence","essenceIridiumAlloy,essenceTier3",""
"jaopca:item_essenceleadplatinum",0,"Lead Platinum Essence","essenceLeadPlatinum,essenceTier3",""
"jaopca:item_essencelithiummanganesedioxide",0,"Lithium Manganese Dioxide Essence","essenceLithiumManganeseDioxide,essenceTier3",""
"jaopca:item_essenceludicrite",0,"Ludicrite Essence","essenceLudicrite,essenceTier3",""
"jaopca:item_essencemagnesiumdiboride",0,"Magnesium Diboride Essence","essenceMagnesiumDiboride,essenceTier3",""
"jaopca:item_essencemanganese",0,"Manganese Essence","essenceManganese,essenceTier3",""
"jaopca:item_essencemanganesedioxide",0,"Manganese Dioxide Essence","essenceManganeseDioxide,essenceTier3",""
"jaopca:item_essencemanganeseoxide",0,"Manganese Oxide Essence","essenceManganeseOxide,essenceTier3",""
"jaopca:item_essencemelodicalloy",0,"Melodic Alloy Essence","essenceMelodicAlloy,essenceTier3",""
"jaopca:item_essencemirion",0,"Mirion Essence","essenceMirion,essenceTier3",""
"jaopca:item_essencemithminite",0,"Mithminite Essence","essenceMithminite,essenceTier3",""
"jaopca:item_essencemithrillium",0,"Mithrillium Essence","essenceMithrillium,essenceTier3",""
"jaopca:item_essencemixedmetal",0,"Mixed Metal Essence","essenceMixedMetal,essenceTier3",""
"jaopca:item_essenceobsidian",0,"Obsidian Essence","essenceObsidian,essenceTier3",""
"jaopca:item_essenceopal",0,"Opal Essence","essenceOpal,essenceTier3",""
"jaopca:item_essenceorichalcos",0,"Orichalcos Essence","essenceOrichalcos,essenceTier3",""
"jaopca:item_essenceosgloglas",0,"Osgloglas Essence","essenceOsgloglas,essenceTier3",""
"jaopca:item_essenceosmiridium",0,"Osmiridium Essence","essenceOsmiridium,essenceTier3",""
"jaopca:item_essencephotonium",0,"Photonium Essence","essencePhotonium,essenceTier3",""
"jaopca:item_essencepigiron",0,"Pigiron Essence","essencePigiron,essenceTier3",""
"jaopca:item_essenceplutonium",0,"Plutonium Essence","essencePlutonium,essenceTier3",""
"jaopca:item_essencepyrite",0,"Pyrite Essence","essencePyrite,essenceTier3",""
"jaopca:item_essencequartzblack",0,"Black Quartz Essence","essenceQuartzBlack,essenceTier3",""
"jaopca:item_essenceredgarnet",0,"Red Garnet Essence","essenceRedGarnet,essenceTier3",""
"jaopca:item_essencerefinediron",0,"Refined Iron Essence","essenceRefinedIron,essenceTier3",""
"jaopca:item_essencereinforcedobsidian",0,"Reinforced Obsidian Essence","essenceReinforcedObsidian,essenceTier3",""
"jaopca:item_essencerhodochrosite",0,"Rhodochrosite Essence","essenceRhodochrosite,essenceTier3",""
"jaopca:item_essencesalt",0,"Salt Essence","essenceSalt,essenceTier3",""
"jaopca:item_essenceshadowium",0,"Shadowium Essence","essenceShadowium,essenceTier3",""
"jaopca:item_essenceshibuichi",0,"Shibuichi Essence","essenceShibuichi,essenceTier3",""
"jaopca:item_essencesicsiccmc",0,"Si C Si CCMC Essence","essenceSiCSiCCMC,essenceTier3",""
"jaopca:item_essencesiliconcarbide",0,"Silicon Carbide Essence","essenceSiliconCarbide,essenceTier3",""
"jaopca:item_essencesodalite",0,"Sodalite Essence","essenceSodalite,essenceTier3",""
"jaopca:item_essencesphalerite",0,"Sphalerite Essence","essenceSphalerite,essenceTier3",""
"jaopca:item_essencestellaralloy",0,"Stellar Alloy Essence","essenceStellarAlloy,essenceTier3",""
"jaopca:item_essencethermoconducting",0,"Thermoconducting Essence","essenceThermoconducting,essenceTier3",""
"jaopca:item_essencethoriumoxide",0,"Thorium Oxide Essence","essenceThoriumOxide,essenceTier3",""
"jaopca:item_essencetinsilver",0,"Tin Silver Essence","essenceTier3,essenceTinSilver",""
"jaopca:item_essencetough",0,"Tough Essence","essenceTier3,essenceTough",""
"jaopca:item_essencetungstensteel",0,"Tungstensteel Essence","essenceTier3,essenceTungstensteel",""
"jaopca:item_essenceultimate",0,"Ultimate Essence","essenceTier3,essenceUltimate",""
"jaopca:item_essenceuraniumoxide",0,"Uranium Oxide Essence","essenceTier3,essenceUraniumOxide",""
"jaopca:item_essencevilliaumite",0,"Villiaumite Essence","essenceTier3,essenceVilliaumite",""
"jaopca:item_essencevividalloy",0,"Vivid Alloy Essence","essenceTier3,essenceVividAlloy",""
"jaopca:item_essencewub",0,"Wub Essence","essenceTier3,essenceWub",""
"jaopca:item_essenceyellowgarnet",0,"Yellow Garnet Essence","essenceTier3,essenceYellowGarnet",""
"jaopca:item_essencezircaloy",0,"Zircaloy Essence","essenceTier3,essenceZircaloy",""
"jaopca:item_essencezirconium",0,"Zirconium Essence","essenceTier3,essenceZirconium",""
"jaopca:item_gearadaminite",0,"Adaminite Gear","gearAdaminite",""
"jaopca:item_gearadvancedalloy",0,"Advanced Alloy Gear","gearAdvancedAlloy",""
"jaopca:item_gearalubrass",0,"Alubrass Gear","gearAlubrass",""
"jaopca:item_gearalumite",0,"Alumite Gear","gearAlumite",""
"jaopca:item_gearamber",0,"Amber Gear","gearAmber",""
"jaopca:item_gearamethyst",0,"Amethyst Gear","gearAmethyst",""
"jaopca:item_gearapatite",0,"Apatite Gear","gearApatite",""
"jaopca:item_gearaquamarine",0,"Aquamarine Gear","gearAquamarine",""
"jaopca:item_gearardite",0,"Ardite Gear","gearArdite",""
"jaopca:item_gearastralstarmetal",0,"Astral Starmetal Gear","gearAstralStarmetal",""
"jaopca:item_gearbaseessence",0,"Base Essence Gear","gearBaseEssence",""
"jaopca:item_gearblackiron",0,"Black Iron Gear","gearBlackIron",""
"jaopca:item_gearbloodbronze",0,"Blood Bronze Gear","gearBloodBronze",""
"jaopca:item_gearblutonium",0,"Blutonium Gear","gearBlutonium",""
"jaopca:item_gearboron",0,"Boron Gear","gearBoron",""
"jaopca:item_gearboronarsenide",0,"Boron Arsenide Gear","gearBoronArsenide",""
"jaopca:item_gearboronnitride",0,"Boron Nitride Gear","gearBoronNitride",""
"jaopca:item_gearbrass",0,"Brass Gear","gearBrass",""
"jaopca:item_gearcarobbiite",0,"Carobbiite Gear","gearCarobbiite",""
"jaopca:item_gearcertusquartz",0,"Certus Quartz Gear","gearCertusQuartz",""
"jaopca:item_gearchargedcertusquartz",0,"Charged Certus Quartz Gear","gearChargedCertusQuartz",""
"jaopca:item_gearchromium",0,"Chromium Gear","gearChrome,gearChromium",""
"jaopca:item_gearcoal",0,"Coal Gear","gearCoal",""
"jaopca:item_gearcobalt",0,"Cobalt Gear","gearCobalt",""
"jaopca:item_gearcocoabutter",0,"Cocoa Butter Gear","gearCocoaButter",""
"jaopca:item_gearcoldiron",0,"Cold Iron Gear","gearColdIron",""
"jaopca:item_gearconductiveiron",0,"Conductive Iron Gear","gearConductiveIron",""
"jaopca:item_gearconstructionalloy",0,"Construction Alloy Gear","gearConstructionAlloy",""
"jaopca:item_gearcrudesteel",0,"Crude Steel Gear","gearCrudeSteel",""
"jaopca:item_gearcrystalflux",0,"Crystal Flux Gear","gearCrystalFlux",""
"jaopca:item_gearcrystallinealloy",0,"Crystalline Alloy Gear","gearCrystallineAlloy",""
"jaopca:item_gearcrystallinepinkslime",0,"Crystalline Pink Slime Gear","gearCrystallinePinkSlime",""
"jaopca:item_gearcrystaltine",0,"Crystaltine Gear","gearCrystaltine",""
"jaopca:item_gearcyanite",0,"Cyanite Gear","gearCyanite",""
"jaopca:item_geardarksteel",0,"Dark Steel Gear","gearDarkSteel",""
"jaopca:item_geardawnstone",0,"Dawnstone Gear","gearDawnstone",""
"jaopca:item_geardimensionalshard",0,"Dimensional Shard Gear","gearDimensionalShard",""
"jaopca:item_geardraconium",0,"Draconium Gear","gearDraconium",""
"jaopca:item_geardraconiumawakened",0,"Draconium Awakened Gear","gearDraconiumAwakened",""
"jaopca:item_gearelectricalsteel",0,"Electrical Steel Gear","gearElectricalSteel",""
"jaopca:item_gearendsteel",0,"End Steel Gear","gearEndSteel",""
"jaopca:item_gearenergeticalloy",0,"Energetic Alloy Gear","gearEnergeticAlloy",""
"jaopca:item_gearenergeticsilver",0,"Energetic Silver Gear","gearEnergeticSilver",""
"jaopca:item_gearextreme",0,"Extreme Gear","gearExtreme",""
"jaopca:item_gearferroboron",0,"Ferroboron Gear","gearFerroboron",""
"jaopca:item_gearflint",0,"Flint Gear","gearFlint",""
"jaopca:item_gearfluix",0,"Fluix Gear","gearFluix",""
"jaopca:item_gearfluorite",0,"Fluorite Gear","gearFluorite",""
"jaopca:item_geargarnet",0,"Garnet Gear","gearGarnet",""
"jaopca:item_geargelid",0,"Gelid Gear","gearGelid",""
"jaopca:item_geargraphite",0,"Graphite Gear","gearGraphite",""
"jaopca:item_gearhardcarbon",0,"Hard Carbon Gear","gearHardCarbon",""
"jaopca:item_gearhopgraphite",0,"HOP Graphite Gear","gearHOPGraphite",""
"jaopca:item_gearhottungstensteel",0,"Hot Tungstensteel Gear","gearHotTungstensteel",""
"jaopca:item_gearhslasteel",0,"HSLA Steel Gear","gearHSLASteel",""
"jaopca:item_gearinferium",0,"Inferium Gear","gearInferium",""
"jaopca:item_gearinsanium",0,"Insanium Gear","gearInsanium",""
"jaopca:item_gearintermedium",0,"Intermedium Gear","gearIntermedium",""
"jaopca:item_geariridiumalloy",0,"Iridium Alloy Gear","gearIridiumAlloy",""
"jaopca:item_gearknightslime",0,"Knightslime Gear","gearKnightslime",""
"jaopca:item_gearlapis",0,"Lapis Lazuli Gear","gearLapis",""
"jaopca:item_gearleadplatinum",0,"Lead Platinum Gear","gearLeadPlatinum",""
"jaopca:item_gearlithium",0,"Lithium Gear","gearLithium",""
"jaopca:item_gearlithiummanganesedioxide",0,"Lithium Manganese Dioxide Gear","gearLithiumManganeseDioxide",""
"jaopca:item_gearludicrite",0,"Ludicrite Gear","gearLudicrite",""
"jaopca:item_gearmagnesium",0,"Magnesium Gear","gearMagnesium",""
"jaopca:item_gearmagnesiumdiboride",0,"Magnesium Diboride Gear","gearMagnesiumDiboride",""
"jaopca:item_gearmanganese",0,"Manganese Gear","gearManganese",""
"jaopca:item_gearmanganesedioxide",0,"Manganese Dioxide Gear","gearManganeseDioxide",""
"jaopca:item_gearmanganeseoxide",0,"Manganese Oxide Gear","gearManganeseOxide",""
"jaopca:item_gearmanyullyn",0,"Manyullyn Gear","gearManyullyn",""
"jaopca:item_gearmelodicalloy",0,"Melodic Alloy Gear","gearMelodicAlloy",""
"jaopca:item_gearmirion",0,"Mirion Gear","gearMirion",""
"jaopca:item_gearmithminite",0,"Mithminite Gear","gearMithminite",""
"jaopca:item_gearmithrillium",0,"Mithrillium Gear","gearMithrillium",""
"jaopca:item_gearmixedmetal",0,"Mixed Metal Gear","gearMixedMetal",""
"jaopca:item_gearobsidian",0,"Obsidian Gear","gearObsidian",""
"jaopca:item_gearopal",0,"Opal Gear","gearOpal",""
"jaopca:item_gearorichalcos",0,"Orichalcos Gear","gearOrichalcos",""
"jaopca:item_gearosgloglas",0,"Osgloglas Gear","gearOsgloglas",""
"jaopca:item_gearosmiridium",0,"Osmiridium Gear","gearOsmiridium",""
"jaopca:item_gearosmium",0,"Osmium Gear","gearOsmium",""
"jaopca:item_gearperidot",0,"Peridot Gear","gearPeridot",""
"jaopca:item_gearphotonium",0,"Photonium Gear","gearPhotonium",""
"jaopca:item_gearpigiron",0,"Pigiron Gear","gearPigiron",""
"jaopca:item_gearplutonium",0,"Plutonium Gear","gearPlutonium",""
"jaopca:item_gearprismarine",0,"Prismarine Gear","gearPrismarine",""
"jaopca:item_gearprudentium",0,"Prudentium Gear","gearPrudentium",""
"jaopca:item_gearpulsatingiron",0,"Pulsating Iron Gear","gearPulsatingIron",""
"jaopca:item_gearquartz",0,"Quartz Gear","gearQuartz",""
"jaopca:item_gearquartzblack",0,"Black Quartz Gear","gearQuartzBlack",""
"jaopca:item_gearredgarnet",0,"Red Garnet Gear","gearRedGarnet",""
"jaopca:item_gearredstonealloy",0,"Redstone Alloy Gear","gearRedstoneAlloy",""
"jaopca:item_gearrefinedglowstone",0,"Refined Glowstone Gear","gearRefinedGlowstone",""
"jaopca:item_gearrefinediron",0,"Refined Iron Gear","gearRefinedIron",""
"jaopca:item_gearrefinedobsidian",0,"Refined Obsidian Gear","gearRefinedObsidian",""
"jaopca:item_gearreinforcedobsidian",0,"Reinforced Obsidian Gear","gearReinforcedObsidian",""
"jaopca:item_gearrhodochrosite",0,"Rhodochrosite Gear","gearRhodochrosite",""
"jaopca:item_gearruby",0,"Ruby Gear","gearRuby",""
"jaopca:item_gearsapphire",0,"Sapphire Gear","gearSapphire",""
"jaopca:item_gearshadowium",0,"Shadowium Gear","gearShadowium",""
"jaopca:item_gearshibuichi",0,"Shibuichi Gear","gearShibuichi",""
"jaopca:item_gearsicsiccmc",0,"Si C Si CCMC Gear","gearSiCSiCCMC",""
"jaopca:item_gearsiliconcarbide",0,"Silicon Carbide Gear","gearSiliconCarbide",""
"jaopca:item_gearsoularium",0,"Soularium Gear","gearSoularium",""
"jaopca:item_gearsoulium",0,"Soulium Gear","gearSoulium",""
"jaopca:item_gearstellaralloy",0,"Stellar Alloy Gear","gearStellarAlloy",""
"jaopca:item_gearsuperium",0,"Superium Gear","gearSuperium",""
"jaopca:item_gearsupremium",0,"Supremium Gear","gearSupremium",""
"jaopca:item_gearthermoconducting",0,"Thermoconducting Gear","gearThermoconducting",""
"jaopca:item_gearthorium",0,"Thorium Gear","gearThorium",""
"jaopca:item_gearthoriumoxide",0,"Thorium Oxide Gear","gearThoriumOxide",""
"jaopca:item_geartinsilver",0,"Tin Silver Gear","gearTinSilver",""
"jaopca:item_geartitanium",0,"Titanium Gear","gearTitanium",""
"jaopca:item_geartough",0,"Tough Gear","gearTough",""
"jaopca:item_geartungsten",0,"Tungsten Gear","gearTungsten",""
"jaopca:item_geartungstensteel",0,"Tungstensteel Gear","gearTungstensteel",""
"jaopca:item_gearultimate",0,"Ultimate Gear","gearUltimate",""
"jaopca:item_gearuranium",0,"Uranium Gear","gearUranium",""
"jaopca:item_gearuraniumoxide",0,"Uranium Oxide Gear","gearUraniumOxide",""
"jaopca:item_gearvibrantalloy",0,"Vibrant Alloy Gear","gearVibrantAlloy",""
"jaopca:item_gearvilliaumite",0,"Villiaumite Gear","gearVilliaumite",""
"jaopca:item_gearvividalloy",0,"Vivid Alloy Gear","gearVividAlloy",""
"jaopca:item_gearwub",0,"Wub Gear","gearWub",""
"jaopca:item_gearyellorium",0,"Yellorium Gear","gearYellorium",""
"jaopca:item_gearyellowgarnet",0,"Yellow Garnet Gear","gearYellowGarnet",""
"jaopca:item_gearzinc",0,"Zinc Gear","gearZinc",""
"jaopca:item_gearzircaloy",0,"Zircaloy Gear","gearZircaloy",""
"jaopca:item_gearzirconium",0,"Zirconium Gear","gearZirconium",""
"jaopca:item_mysticalseedsadaminite",0,"Adaminite Seeds","mysticalSeedsAdaminite,seedsTier3",""
"jaopca:item_mysticalseedsadvancedalloy",0,"Advanced Alloy Seeds","mysticalSeedsAdvancedAlloy,seedsTier3",""
"jaopca:item_mysticalseedsalubrass",0,"Alubrass Seeds","mysticalSeedsAlubrass,seedsTier3",""
"jaopca:item_mysticalseedsalumite",0,"Alumite Seeds","mysticalSeedsAlumite,seedsTier3",""
"jaopca:item_mysticalseedsastralstarmetal",0,"Astral Starmetal Seeds","mysticalSeedsAstralStarmetal,seedsTier3",""
"jaopca:item_mysticalseedsbauxite",0,"Bauxite Seeds","mysticalSeedsBauxite,seedsTier3",""
"jaopca:item_mysticalseedsblackiron",0,"Black Iron Seeds","mysticalSeedsBlackIron,seedsTier3",""
"jaopca:item_mysticalseedsbloodbronze",0,"Blood Bronze Seeds","mysticalSeedsBloodBronze,seedsTier3",""
"jaopca:item_mysticalseedsblutonium",0,"Blutonium Seeds","mysticalSeedsBlutonium,seedsTier3",""
"jaopca:item_mysticalseedsboronarsenide",0,"Boron Arsenide Seeds","mysticalSeedsBoronArsenide,seedsTier3",""
"jaopca:item_mysticalseedsboronnitride",0,"Boron Nitride Seeds","mysticalSeedsBoronNitride,seedsTier3",""
"jaopca:item_mysticalseedscarobbiite",0,"Carobbiite Seeds","mysticalSeedsCarobbiite,seedsTier3",""
"jaopca:item_mysticalseedscinnabar",0,"Cinnabar Seeds","mysticalSeedsCinnabar,seedsTier3",""
"jaopca:item_mysticalseedscocoabutter",0,"Cocoa Butter Seeds","mysticalSeedsCocoaButter,seedsTier3",""
"jaopca:item_mysticalseedsconstructionalloy",0,"Construction Alloy Seeds","mysticalSeedsConstructionAlloy,seedsTier3",""
"jaopca:item_mysticalseedscosmicneutronium",0,"Cosmic Neutronium Seeds","mysticalSeedsCosmicNeutronium,seedsTier3",""
"jaopca:item_mysticalseedscrudesteel",0,"Crude Steel Seeds","mysticalSeedsCrudeSteel,seedsTier3",""
"jaopca:item_mysticalseedscrystalflux",0,"Crystal Flux Seeds","mysticalSeedsCrystalFlux,seedsTier3",""
"jaopca:item_mysticalseedscrystallinealloy",0,"Crystalline Alloy Seeds","mysticalSeedsCrystallineAlloy,seedsTier3",""
"jaopca:item_mysticalseedscrystallinepinkslime",0,"Crystalline Pink Slime Seeds","mysticalSeedsCrystallinePinkSlime,seedsTier3",""
"jaopca:item_mysticalseedscrystalmatrix",0,"Crystal Matrix Seeds","mysticalSeedsCrystalMatrix,seedsTier3",""
"jaopca:item_mysticalseedscrystaltine",0,"Crystaltine Seeds","mysticalSeedsCrystaltine,seedsTier3",""
"jaopca:item_mysticalseedscyanite",0,"Cyanite Seeds","mysticalSeedsCyanite,seedsTier3",""
"jaopca:item_mysticalseedsdimensionalshard",0,"Dimensional Shard Seeds","mysticalSeedsDimensionalShard,seedsTier3",""
"jaopca:item_mysticalseedselectricalsteel",0,"Electrical Steel Seeds","mysticalSeedsElectricalSteel,seedsTier3",""
"jaopca:item_mysticalseedselectrumflux",0,"Electrum Flux Seeds","mysticalSeedsElectrumFlux,seedsTier3",""
"jaopca:item_mysticalseedselvenelementium",0,"Elementium Seeds","mysticalSeedsElvenElementium,seedsTier3",""
"jaopca:item_mysticalseedsenergeticsilver",0,"Energetic Silver Seeds","mysticalSeedsEnergeticSilver,seedsTier3",""
"jaopca:item_mysticalseedsextreme",0,"Extreme Seeds","mysticalSeedsExtreme,seedsTier3",""
"jaopca:item_mysticalseedsferroboron",0,"Ferroboron Seeds","mysticalSeedsFerroboron,seedsTier3",""
"jaopca:item_mysticalseedsflint",0,"Flint Seeds","mysticalSeedsFlint,seedsTier3",""
"jaopca:item_mysticalseedsfluorite",0,"Fluorite Seeds","mysticalSeedsFluorite,seedsTier3",""
"jaopca:item_mysticalseedsgalena",0,"Galena Seeds","mysticalSeedsGalena,seedsTier3",""
"jaopca:item_mysticalseedsgarnet",0,"Garnet Seeds","mysticalSeedsGarnet,seedsTier3",""
"jaopca:item_mysticalseedsgelid",0,"Gelid Seeds","mysticalSeedsGelid,seedsTier3",""
"jaopca:item_mysticalseedsgelidenderium",0,"Gelid Enderium Seeds","mysticalSeedsGelidEnderium,seedsTier3",""
"jaopca:item_mysticalseedshardcarbon",0,"Hard Carbon Seeds","mysticalSeedsHardCarbon,seedsTier3",""
"jaopca:item_mysticalseedshopgraphite",0,"HOP Graphite Seeds","mysticalSeedsHOPGraphite,seedsTier3",""
"jaopca:item_mysticalseedshottungstensteel",0,"Hot Tungstensteel Seeds","mysticalSeedsHotTungstensteel,seedsTier3",""
"jaopca:item_mysticalseedshslasteel",0,"HSLA Steel Seeds","mysticalSeedsHSLASteel,seedsTier3",""
"jaopca:item_mysticalseedsinfinity",0,"Infinity Seeds","mysticalSeedsInfinity,seedsTier3",""
"jaopca:item_mysticalseedsiridiumalloy",0,"Iridium Alloy Seeds","mysticalSeedsIridiumAlloy,seedsTier3",""
"jaopca:item_mysticalseedsleadplatinum",0,"Lead Platinum Seeds","mysticalSeedsLeadPlatinum,seedsTier3",""
"jaopca:item_mysticalseedslithiummanganesedioxide",0,"Lithium Manganese Dioxide Seeds","mysticalSeedsLithiumManganeseDioxide,seedsTier3",""
"jaopca:item_mysticalseedsludicrite",0,"Ludicrite Seeds","mysticalSeedsLudicrite,seedsTier3",""
"jaopca:item_mysticalseedsmagnesiumdiboride",0,"Magnesium Diboride Seeds","mysticalSeedsMagnesiumDiboride,seedsTier3",""
"jaopca:item_mysticalseedsmanganese",0,"Manganese Seeds","mysticalSeedsManganese,seedsTier3",""
"jaopca:item_mysticalseedsmanganesedioxide",0,"Manganese Dioxide Seeds","mysticalSeedsManganeseDioxide,seedsTier3",""
"jaopca:item_mysticalseedsmanganeseoxide",0,"Manganese Oxide Seeds","mysticalSeedsManganeseOxide,seedsTier3",""
